dialogue_id,utterance_id,model_prediction,model_outputs
17.0,19.0,0.0,"[0.5535604357719421, 0.07889802753925323, 0.06510601192712784, 0.06740345060825348, 0.10027887672185898, 0.06510601192712784, 0.0696471780538559]"
17.0,20.0,0.0,"[0.8900271058082581, 0.010839761234819889, 0.010839761234819889, 0.010839761234819889, 0.05577407404780388, 0.010839761234819889, 0.010839761234819889]"
17.0,21.0,0.0,"[0.8393274545669556, 0.021328141912817955, 0.020790444687008858, 0.02926093526184559, 0.047712091356515884, 0.020790444687008858, 0.020790444687008858]"
17.0,22.0,0.0,"[0.8784660696983337, 0.015178147703409195, 0.015178147703409195, 0.015178147703409195, 0.039348382502794266, 0.015178147703409195, 0.021472984924912453]"
17.0,23.0,0.0,"[0.8617531061172485, 0.018098127096891403, 0.019239302724599838, 0.018098127096891403, 0.04661501944065094, 0.018098127096891403, 0.018098127096891403]"
17.0,24.0,0.0,"[0.5411263108253479, 0.06828393042087555, 0.06828393042087555, 0.06828393042087555, 0.0887802392244339, 0.06828393042087555, 0.09695779532194138]"
17.0,25.0,0.0,"[0.4436127543449402, 0.07411979883909225, 0.06512641906738281, 0.06512641906738281, 0.1592288762331009, 0.06512641906738281, 0.12765929102897644]"
17.0,27.0,6.0,"[0.14183001220226288, 0.09937197715044022, 0.09801947325468063, 0.09801947325468063, 0.1967240869998932, 0.09801947325468063, 0.26801547408103943]"
17.0,28.0,0.0,"[0.749859631061554, 0.07248555123806, 0.027513345703482628, 0.027513345703482628, 0.04072577506303787, 0.027513345703482628, 0.05438900738954544]"
17.0,29.0,0.0,"[0.3280433118343353, 0.07882202416658401, 0.07882202416658401, 0.07882202416658401, 0.16144457459449768, 0.09661409258842468, 0.17743191123008728]"
17.0,30.0,0.0,"[0.7498032450675964, 0.021209942176938057, 0.021209942176938057, 0.021209942176938057, 0.11656931042671204, 0.021209942176938057, 0.04878775030374527]"
17.0,31.0,6.0,"[0.14540798962116241, 0.08595138788223267, 0.05015759915113449, 0.05015759915113449, 0.2599148452281952, 0.05015759915113449, 0.35825303196907043]"
17.0,32.0,0.0,"[0.9075204133987427, 0.012600693851709366, 0.012600693851709366, 0.012600693851709366, 0.029476147145032883, 0.012600693851709366, 0.012600693851709366]"
18.0,0.0,0.0,"[0.6973596215248108, 0.06752204895019531, 0.03294888138771057, 0.03294888138771057, 0.0496903657913208, 0.03294888138771057, 0.08658134192228317]"
18.0,1.0,0.0,"[0.9098398685455322, 0.012896220199763775, 0.012896220199763775, 0.014532794244587421, 0.0240424033254385, 0.012896220199763775, 0.012896220199763775]"
18.0,2.0,0.0,"[0.45340195298194885, 0.057611092925071716, 0.03213588893413544, 0.03213588893413544, 0.34412887692451477, 0.03213588893413544, 0.04845045506954193]"
19.0,0.0,1.0,"[0.10822353512048721, 0.5027289986610413, 0.0708526000380516, 0.0708526000380516, 0.0755922719836235, 0.0708526000380516, 0.1008973941206932]"
20.0,0.0,0.0,"[0.4691447913646698, 0.07687105983495712, 0.060213834047317505, 0.060213834047317505, 0.11101077497005463, 0.060213834047317505, 0.16233180463314056]"
20.0,1.0,0.0,"[0.8928075432777405, 0.01446425262838602, 0.01446425262838602, 0.015041347593069077, 0.030940458178520203, 0.01446425262838602, 0.017817934975028038]"
20.0,2.0,0.0,"[0.6789314150810242, 0.03444158285856247, 0.03444158285856247, 0.03444158285856247, 0.1350865662097931, 0.03444158285856247, 0.04821565002202988]"
20.0,3.0,0.0,"[0.5773440003395081, 0.057991329580545425, 0.03624638915061951, 0.03624638915061951, 0.2196791172027588, 0.03624638915061951, 0.03624638915061951]"
20.0,4.0,4.0,"[0.06592206656932831, 0.12963749468326569, 0.048080310225486755, 0.048080310225486755, 0.4758690297603607, 0.048080310225486755, 0.18433043360710144]"
20.0,5.0,0.0,"[0.858433187007904, 0.0295199416577816, 0.017829231917858124, 0.017829231917858124, 0.034864164888858795, 0.017829231917858124, 0.023695046082139015]"
20.0,6.0,4.0,"[0.1804468184709549, 0.07225307822227478, 0.07066813111305237, 0.07066813111305237, 0.291479229927063, 0.07066813111305237, 0.24381645023822784]"
20.0,7.0,0.0,"[0.7546289563179016, 0.03498290106654167, 0.03498290106654167, 0.04157252982258797, 0.05160466581583023, 0.03498290106654167, 0.047245122492313385]"
21.0,0.0,0.0,"[0.8456297516822815, 0.06132065877318382, 0.01860992982983589, 0.01860992982983589, 0.01860992982983589, 0.01860992982983589, 0.01860992982983589]"
21.0,1.0,0.0,"[0.6721538305282593, 0.03550789877772331, 0.03550789877772331, 0.03550789877772331, 0.14675050973892212, 0.03550789877772331, 0.03906412795186043]"
21.0,2.0,0.0,"[0.8666179776191711, 0.017134303227066994, 0.017134303227066994, 0.017134303227066994, 0.04771053418517113, 0.017134303227066994, 0.017134303227066994]"
21.0,4.0,0.0,"[0.7666430473327637, 0.03889378532767296, 0.029928287491202354, 0.029928287491202354, 0.06862305104732513, 0.029928287491202354, 0.03605540096759796]"
21.0,5.0,0.0,"[0.4795847535133362, 0.03524411469697952, 0.03665255755186081, 0.03524411469697952, 0.3427862524986267, 0.03524411469697952, 0.03524411469697952]"
21.0,6.0,0.0,"[0.27535998821258545, 0.26333123445510864, 0.05578766018152237, 0.05578766018152237, 0.1559089720249176, 0.05578766018152237, 0.138036847114563]"
22.0,0.0,4.0,"[0.24979765713214874, 0.09100643545389175, 0.03294839337468147, 0.03294839337468147, 0.4961733818054199, 0.03294839337468147, 0.06417737156152725]"
22.0,1.0,0.0,"[0.9003472328186035, 0.013583614490926266, 0.013583614490926266, 0.022153200581669807, 0.02316514402627945, 0.013583614490926266, 0.013583614490926266]"
22.0,3.0,0.0,"[0.8226290345191956, 0.017434485256671906, 0.013313518837094307, 0.013313518837094307, 0.10668245702981949, 0.013313518837094307, 0.013313518837094307]"
22.0,4.0,0.0,"[0.8020793795585632, 0.027857091277837753, 0.027857091277837753, 0.027857091277837753, 0.05557136610150337, 0.027857091277837753, 0.030920900404453278]"
22.0,5.0,0.0,"[0.5381150841712952, 0.27828919887542725, 0.03516682982444763, 0.03516682982444763, 0.03516682982444763, 0.03516682982444763, 0.042928386479616165]"
22.0,6.0,0.0,"[0.6664547324180603, 0.0405719093978405, 0.0405719093978405, 0.0405719093978405, 0.11345309764146805, 0.0405719093978405, 0.057804517447948456]"
22.0,7.0,0.0,"[0.5415658354759216, 0.16515643894672394, 0.05326647683978081, 0.05326647683978081, 0.07185878604650497, 0.05326647683978081, 0.06161954253911972]"
22.0,8.0,6.0,"[0.20760050415992737, 0.13794586062431335, 0.09494742006063461, 0.09494742006063461, 0.14949968457221985, 0.09494742006063461, 0.22011171281337738]"
22.0,9.0,1.0,"[0.07615534216165543, 0.3828293979167938, 0.07615534216165543, 0.07615534216165543, 0.12620770931243896, 0.07615534216165543, 0.18634147942066193]"
22.0,10.0,6.0,"[0.17285019159317017, 0.12271697074174881, 0.0940994843840599, 0.0940994843840599, 0.17950664460659027, 0.0940994843840599, 0.242627814412117]"
22.0,11.0,1.0,"[0.16133113205432892, 0.4725421071052551, 0.04930559918284416, 0.04930559918284416, 0.059160687029361725, 0.04930559918284416, 0.15904928743839264]"
22.0,12.0,4.0,"[0.07170495390892029, 0.09459858387708664, 0.047584373503923416, 0.047584373503923416, 0.6004732847213745, 0.05199669301509857, 0.08605780452489853]"
22.0,13.0,0.0,"[0.9104263186454773, 0.026244506239891052, 0.011826962232589722, 0.0159586351364851, 0.011826962232589722, 0.011826962232589722, 0.011889574117958546]"
22.0,14.0,0.0,"[0.6969930529594421, 0.03946532681584358, 0.03946532681584358, 0.03946532681584358, 0.06626613438129425, 0.03946532681584358, 0.07887956500053406]"
22.0,15.0,4.0,"[0.2121029943227768, 0.03834240511059761, 0.03834240511059761, 0.03834240511059761, 0.4201679527759552, 0.03834240511059761, 0.21435938775539398]"
22.0,16.0,0.0,"[0.670685887336731, 0.04627986624836922, 0.05028403177857399, 0.04627986624836922, 0.09172437340021133, 0.04627986624836922, 0.04846610128879547]"
22.0,17.0,4.0,"[0.061002377420663834, 0.1895831674337387, 0.061002377420663834, 0.061002377420663834, 0.4510052800178528, 0.061002377420663834, 0.11540211737155914]"
22.0,18.0,4.0,"[0.045158643275499344, 0.11319063603878021, 0.046475861221551895, 0.045158643275499344, 0.6513699889183044, 0.045158643275499344, 0.053487569093704224]"
22.0,19.0,1.0,"[0.21418653428554535, 0.4588371217250824, 0.0492401085793972, 0.0492401085793972, 0.13001586496829987, 0.0492401085793972, 0.0492401085793972]"
22.0,20.0,0.0,"[0.7866470813751221, 0.029438506811857224, 0.03187301754951477, 0.041920214891433716, 0.051244139671325684, 0.029438506811857224, 0.029438506811857224]"
22.0,21.0,0.0,"[0.9324507713317871, 0.010214962996542454, 0.010880835354328156, 0.010871765203773975, 0.015151756815612316, 0.010214962996542454, 0.010214962996542454]"
23.0,0.0,4.0,"[0.06980174034833908, 0.04924238100647926, 0.026005716994404793, 0.026005716994404793, 0.7769330143928528, 0.026005716994404793, 0.026005716994404793]"
23.0,1.0,0.0,"[0.8586992621421814, 0.019223513081669807, 0.0195107813924551, 0.0333116389811039, 0.03080788254737854, 0.019223513081669807, 0.019223513081669807]"
23.0,2.0,1.0,"[0.18877144157886505, 0.4039499759674072, 0.07422707229852676, 0.07422707229852676, 0.08097701519727707, 0.07422707229852676, 0.10362029820680618]"
24.0,0.0,0.0,"[0.7267709970474243, 0.04916565492749214, 0.03481495380401611, 0.03346944972872734, 0.09152060747146606, 0.0321291908621788, 0.0321291908621788]"
24.0,1.0,4.0,"[0.1384749710559845, 0.06269687414169312, 0.029440756887197495, 0.029440756887197495, 0.6789053678512573, 0.029440756887197495, 0.03160042315721512]"
24.0,2.0,0.0,"[0.714015543460846, 0.027193263173103333, 0.027193263173103333, 0.027193263173103333, 0.13421311974525452, 0.027193263173103333, 0.04299828037619591]"
24.0,3.0,4.0,"[0.06311899423599243, 0.19320975244045258, 0.05134154111146927, 0.05134154111146927, 0.4147842824459076, 0.05134154111146927, 0.1748623549938202]"
25.0,0.0,1.0,"[0.1290023922920227, 0.60846346616745, 0.03896377980709076, 0.03896377980709076, 0.04976701736450195, 0.03896377980709076, 0.0958758220076561]"
25.0,1.0,6.0,"[0.08857806026935577, 0.10859259217977524, 0.05876822769641876, 0.05876822769641876, 0.28179144859313965, 0.05876822769641876, 0.34473320841789246]"
25.0,2.0,1.0,"[0.080727219581604, 0.34987491369247437, 0.080727219581604, 0.08191612362861633, 0.14365851879119873, 0.11962001770734787, 0.14347602427005768]"
25.0,3.0,0.0,"[0.8838945031166077, 0.013726682402193546, 0.013726682402193546, 0.013726682402193546, 0.04747207090258598, 0.013726682402193546, 0.013726682402193546]"
25.0,4.0,1.0,"[0.03965184465050697, 0.7176657319068909, 0.03965184465050697, 0.050978951156139374, 0.04082845523953438, 0.03965184465050697, 0.07157136499881744]"
25.0,5.0,1.0,"[0.06289476901292801, 0.36879223585128784, 0.06289476901292801, 0.06289476901292801, 0.18565694987773895, 0.06289476901292801, 0.19397170841693878]"
25.0,6.0,0.0,"[0.36378931999206543, 0.12313622236251831, 0.041739460080862045, 0.041739460080862045, 0.30737000703811646, 0.041739460080862045, 0.08048602193593979]"
25.0,7.0,0.0,"[0.7913176417350769, 0.04975639283657074, 0.02492479607462883, 0.0488271564245224, 0.035324499011039734, 0.02492479607462883, 0.02492479607462883]"
25.0,8.0,0.0,"[0.2706465721130371, 0.09971614181995392, 0.09971614181995392, 0.09971614181995392, 0.15073007345199585, 0.09971614181995392, 0.17975877225399017]"
25.0,9.0,0.0,"[0.639543354511261, 0.043212875723838806, 0.03860478848218918, 0.03994672745466232, 0.14414501190185547, 0.03860478848218918, 0.05594244599342346]"
25.0,10.0,0.0,"[0.7693804502487183, 0.03146664798259735, 0.03146664798259735, 0.03146664798259735, 0.06384861469268799, 0.03146664798259735, 0.04090437293052673]"
25.0,11.0,0.0,"[0.8708809018135071, 0.03604188188910484, 0.014257567934691906, 0.015122582204639912, 0.03478913754224777, 0.014257567934691906, 0.014650397934019566]"
25.0,12.0,1.0,"[0.06650572270154953, 0.38129952549934387, 0.06650572270154953, 0.06650572270154953, 0.23147808015346527, 0.06650572270154953, 0.12119948863983154]"
25.0,13.0,4.0,"[0.21283695101737976, 0.09125728905200958, 0.04796446114778519, 0.04796446114778519, 0.46519699692726135, 0.04796446114778519, 0.08681543171405792]"
25.0,14.0,0.0,"[0.41110095381736755, 0.24527861177921295, 0.061144158244132996, 0.058429375290870667, 0.058429375290870667, 0.058429375290870667, 0.1071881651878357]"
25.0,15.0,1.0,"[0.08623792976140976, 0.39953020215034485, 0.06962735205888748, 0.06962735205888748, 0.13606929779052734, 0.06962735205888748, 0.16928057372570038]"
25.0,16.0,4.0,"[0.2301362156867981, 0.04309963434934616, 0.03799312561750412, 0.03799312561750412, 0.5626989006996155, 0.03799312561750412, 0.050085872411727905]"
26.0,0.0,4.0,"[0.054130274802446365, 0.050181809812784195, 0.030193543061614037, 0.030193543061614037, 0.7723825573921204, 0.030193543061614037, 0.032724738121032715]"
27.0,0.0,4.0,"[0.12042861431837082, 0.06988774985074997, 0.032167430967092514, 0.032167430967092514, 0.676463782787323, 0.032167430967092514, 0.03671763464808464]"
27.0,1.0,0.0,"[0.9075667858123779, 0.014354053884744644, 0.013468468561768532, 0.019150931388139725, 0.01852281577885151, 0.013468468561768532, 0.013468468561768532]"
28.0,0.0,0.0,"[0.8124945163726807, 0.043313268572092056, 0.023460499942302704, 0.03490791469812393, 0.03229665383696556, 0.023460499942302704, 0.03006666526198387]"
28.0,1.0,1.0,"[0.11623198539018631, 0.40394625067710876, 0.05761157348752022, 0.05761157348752022, 0.14367540180683136, 0.05761157348752022, 0.1633116602897644]"
28.0,2.0,0.0,"[0.7666179537773132, 0.07006501406431198, 0.025484977290034294, 0.027275284752249718, 0.042097099125385284, 0.025484977290034294, 0.042974650859832764]"
28.0,3.0,4.0,"[0.061410993337631226, 0.17477698624134064, 0.05100717768073082, 0.05100717768073082, 0.44549980759620667, 0.05100717768073082, 0.16529063880443573]"
28.0,4.0,0.0,"[0.6930422186851501, 0.13616636395454407, 0.02731963060796261, 0.02731963060796261, 0.058794453740119934, 0.02731963060796261, 0.030038053169846535]"
28.0,5.0,0.0,"[0.9023215174674988, 0.013487668707966805, 0.013487668707966805, 0.013487668707966805, 0.03024022839963436, 0.013487668707966805, 0.013487668707966805]"
28.0,6.0,0.0,"[0.3643829822540283, 0.08642531931400299, 0.06290585547685623, 0.06290585547685623, 0.25266820192337036, 0.06290585547685623, 0.1078060045838356]"
28.0,7.0,0.0,"[0.7192965149879456, 0.0461701937019825, 0.040655750781297684, 0.04490198940038681, 0.0603589229285717, 0.040655750781297684, 0.04796088486909866]"
28.0,8.0,0.0,"[0.8972877860069275, 0.019103389233350754, 0.014148975722491741, 0.024164237082004547, 0.016997693106532097, 0.014148975722491741, 0.014148975722491741]"
28.0,9.0,0.0,"[0.774628758430481, 0.03244626149535179, 0.03244626149535179, 0.04111754894256592, 0.05446870997548103, 0.03244626149535179, 0.03244626149535179]"
28.0,10.0,1.0,"[0.13140596449375153, 0.38195639848709106, 0.07242054492235184, 0.07242054492235184, 0.14538827538490295, 0.07242054492235184, 0.12398765981197357]"
28.0,11.0,0.0,"[0.7955242991447449, 0.023700308054685593, 0.023654509335756302, 0.02687048725783825, 0.08294135332107544, 0.023654509335756302, 0.023654509335756302]"
28.0,12.0,0.0,"[0.8831557631492615, 0.020498286932706833, 0.015677480027079582, 0.015677480027079582, 0.03363613039255142, 0.015677480027079582, 0.015677480027079582]"
28.0,13.0,0.0,"[0.8059639930725098, 0.027169784530997276, 0.027169784530997276, 0.047138016670942307, 0.03821888193488121, 0.027169784530997276, 0.027169784530997276]"
28.0,14.0,4.0,"[0.1816224753856659, 0.05882088840007782, 0.038740068674087524, 0.038740068674087524, 0.6045963168144226, 0.038740068674087524, 0.038740068674087524]"
28.0,15.0,1.0,"[0.03783147409558296, 0.7101629376411438, 0.03783147409558296, 0.03783147409558296, 0.03783147409558296, 0.03783147409558296, 0.10067971050739288]"
28.0,16.0,0.0,"[0.8652270436286926, 0.02220933884382248, 0.02220933884382248, 0.02220933884382248, 0.02220933884382248, 0.02220933884382248, 0.023726344108581543]"
29.0,0.0,0.0,"[0.8169590830802917, 0.022341413423419, 0.022341413423419, 0.022341413423419, 0.07133379578590393, 0.022341413423419, 0.022341413423419]"
29.0,1.0,0.0,"[0.7758415341377258, 0.035869669169187546, 0.035869669169187546, 0.035869669169187546, 0.04481010511517525, 0.035869669169187546, 0.035869669169187546]"
29.0,2.0,0.0,"[0.72794508934021, 0.034398868680000305, 0.030513733625411987, 0.030513733625411987, 0.11560104787349701, 0.030513733625411987, 0.030513733625411987]"
29.0,3.0,1.0,"[0.0737176463007927, 0.3715188503265381, 0.0737176463007927, 0.0737176463007927, 0.0737176463007927, 0.12966245412826538, 0.20394814014434814]"
29.0,4.0,0.0,"[0.5256481170654297, 0.24651283025741577, 0.04411454126238823, 0.05138092115521431, 0.04411454126238823, 0.04411454126238823, 0.04411454126238823]"
29.0,5.0,0.0,"[0.8885490894317627, 0.014509460888803005, 0.014393815770745277, 0.014393815770745277, 0.03936615586280823, 0.014393815770745277, 0.014393815770745277]"
29.0,6.0,0.0,"[0.363818496465683, 0.07432057708501816, 0.07432057708501816, 0.07432057708501816, 0.08109399676322937, 0.07432057708501816, 0.2578052878379822]"
29.0,7.0,4.0,"[0.1157267689704895, 0.11817584931850433, 0.05435294657945633, 0.05435294657945633, 0.335782915353775, 0.05435294657945633, 0.267255574464798]"
29.0,8.0,0.0,"[0.7889512777328491, 0.029763314872980118, 0.029763314872980118, 0.029763314872980118, 0.0622321218252182, 0.029763314872980118, 0.029763314872980118]"
29.0,9.0,0.0,"[0.810059666633606, 0.02558623068034649, 0.02948671206831932, 0.026765456423163414, 0.04146399721503258, 0.023692814633250237, 0.042945124208927155]"
29.0,10.0,4.0,"[0.10623465478420258, 0.11756019294261932, 0.050503551959991455, 0.050503551959991455, 0.38961461186408997, 0.050503551959991455, 0.23507995903491974]"
29.0,11.0,0.0,"[0.568234920501709, 0.03467416763305664, 0.03467416763305664, 0.03978428989648819, 0.24334971606731415, 0.03467416763305664, 0.04460853710770607]"
29.0,12.0,4.0,"[0.048057619482278824, 0.06941511482000351, 0.029947152361273766, 0.029947152361273766, 0.7357388734817505, 0.029947152361273766, 0.05694689601659775]"
30.0,0.0,1.0,"[0.05477365478873253, 0.5842443704605103, 0.11155473440885544, 0.05477365478873253, 0.05477365478873253, 0.05477365478873253, 0.0851062536239624]"
30.0,1.0,1.0,"[0.0762312188744545, 0.3076229691505432, 0.0762312188744545, 0.0762312188744545, 0.08669715374708176, 0.0762312188744545, 0.3007550835609436]"
30.0,2.0,4.0,"[0.1256111115217209, 0.09311086684465408, 0.04953194409608841, 0.03839165344834328, 0.5895811915397644, 0.03839165344834328, 0.0653815045952797]"
