dialogue_id,utterance_id,model_prediction,model_outputs
23.0,2.0,1.0,"[0.049277894, 0.56575763, 0.17740671, 0.048076462, 0.026715564, 0.061707426, 0.07105836]"
24.0,0.0,0.0,"[0.3427501, 0.045258313, 0.045115564, 0.06269438, 0.3250489, 0.07810731, 0.10102551]"
24.0,1.0,4.0,"[0.31884357, 0.041625787, 0.027642248, 0.048103012, 0.39888746, 0.08054625, 0.08435155]"
24.0,2.0,4.0,"[0.2378263, 0.04755503, 0.03330281, 0.07445879, 0.40088642, 0.10098192, 0.10498879]"
24.0,3.0,4.0,"[0.2506267, 0.045306075, 0.027210012, 0.06139027, 0.4327241, 0.094181985, 0.08856091]"
25.0,0.0,1.0,"[0.04452052, 0.6544277, 0.09892356, 0.049546, 0.025078036, 0.06351687, 0.06398733]"
25.0,1.0,3.0,"[0.058954164, 0.10001044, 0.09892335, 0.26625237, 0.069142275, 0.2458376, 0.16087988]"
25.0,2.0,3.0,"[0.060319003, 0.08614938, 0.088972166, 0.30844313, 0.081023954, 0.22261454, 0.15247785]"
25.0,3.0,0.0,"[0.2807421, 0.058046777, 0.08367657, 0.11614294, 0.25308302, 0.08494963, 0.123359]"
25.0,4.0,1.0,"[0.042997546, 0.62511796, 0.118540265, 0.052118387, 0.026064476, 0.0683761, 0.06678536]"
25.0,5.0,1.0,"[0.058741637, 0.49582717, 0.17867826, 0.071084075, 0.033802666, 0.080620386, 0.0812458]"
25.0,6.0,1.0,"[0.18819578, 0.21203937, 0.15299027, 0.10775846, 0.1309368, 0.093627505, 0.11445182]"
25.0,7.0,4.0,"[0.30681822, 0.04691686, 0.04499872, 0.07405012, 0.31395394, 0.10714615, 0.10611601]"
25.0,8.0,5.0,"[0.05831157, 0.07579575, 0.08470702, 0.21959779, 0.06973226, 0.3273244, 0.16453116]"
25.0,9.0,4.0,"[0.24832454, 0.047594607, 0.025714785, 0.06219781, 0.42433545, 0.09952342, 0.09230937]"
25.0,10.0,5.0,"[0.09067197, 0.04890215, 0.05808161, 0.1723055, 0.12682347, 0.30598342, 0.1972319]"
25.0,11.0,4.0,"[0.25054252, 0.044695463, 0.022382928, 0.051558767, 0.45149806, 0.08676219, 0.09256005]"
25.0,12.0,4.0,"[0.25059322, 0.043746736, 0.029611677, 0.066774234, 0.408098, 0.098094545, 0.10308152]"
25.0,13.0,0.0,"[0.34245557, 0.046447385, 0.061859842, 0.0718812, 0.29222342, 0.07607504, 0.109057516]"
25.0,14.0,1.0,"[0.050462704, 0.5376936, 0.18867168, 0.051468562, 0.026717309, 0.06694604, 0.07804]"
25.0,15.0,4.0,"[0.25514477, 0.05202977, 0.03254009, 0.07057097, 0.38470933, 0.11377028, 0.091234826]"
25.0,16.0,4.0,"[0.31162483, 0.037396315, 0.04390331, 0.07204296, 0.34142894, 0.08751726, 0.10608647]"
26.0,0.0,4.0,"[0.27693155, 0.042965118, 0.022720644, 0.046480983, 0.4522112, 0.07735497, 0.081335545]"
27.0,0.0,4.0,"[0.25742385, 0.044985406, 0.019856341, 0.046807457, 0.4737376, 0.07467489, 0.08251438]"
27.0,1.0,4.0,"[0.25742385, 0.044985406, 0.019856341, 0.046807457, 0.4737376, 0.07467489, 0.08251438]"
28.0,0.0,2.0,"[0.11013383, 0.27648637, 0.29736826, 0.0801533, 0.05783506, 0.07909008, 0.09893314]"
28.0,1.0,2.0,"[0.06307, 0.15209915, 0.3794439, 0.132636, 0.036872495, 0.10521018, 0.13066833]"
28.0,2.0,0.0,"[0.23772976, 0.075198695, 0.20040403, 0.123658635, 0.116028935, 0.08955076, 0.15742922]"
28.0,3.0,3.0,"[0.11729795, 0.047019523, 0.075634785, 0.21638909, 0.14887738, 0.2114016, 0.18337964]"
28.0,4.0,4.0,"[0.27915627, 0.05275969, 0.030608658, 0.059712984, 0.411894, 0.08453901, 0.081329495]"
28.0,5.0,4.0,"[0.23634784, 0.048539042, 0.068046294, 0.13298401, 0.268147, 0.11908228, 0.12685362]"
28.0,6.0,5.0,"[0.081021205, 0.055427168, 0.06266787, 0.19970746, 0.10706295, 0.33800647, 0.15610692]"
28.0,7.0,5.0,"[0.1351482, 0.0431673, 0.06874971, 0.16670589, 0.15239485, 0.23536201, 0.19847204]"
28.0,8.0,4.0,"[0.3311654, 0.041052405, 0.03073451, 0.051020764, 0.378222, 0.07962771, 0.08817719]"
28.0,9.0,4.0,"[0.19500463, 0.057577915, 0.058478784, 0.1364183, 0.21724778, 0.1797689, 0.15550368]"
28.0,10.0,5.0,"[0.08973797, 0.059309762, 0.08636776, 0.20415942, 0.09625843, 0.29045084, 0.17371583]"
28.0,11.0,1.0,"[0.14913224, 0.26112273, 0.16366895, 0.12249894, 0.11053166, 0.08344112, 0.10960433]"
28.0,12.0,0.0,"[0.24988018, 0.061483856, 0.18731819, 0.11198691, 0.13948739, 0.10935485, 0.14048858]"
28.0,13.0,0.0,"[0.37844586, 0.04419551, 0.05764082, 0.07162787, 0.2660821, 0.0794435, 0.10256424]"
28.0,14.0,4.0,"[0.27987406, 0.039403435, 0.02540349, 0.050741754, 0.435221, 0.08175502, 0.08760122]"
28.0,15.0,1.0,"[0.05602879, 0.4671241, 0.23395126, 0.06156222, 0.027847927, 0.071054384, 0.08243129]"
28.0,16.0,2.0,"[0.10395645, 0.09433799, 0.38338366, 0.12249937, 0.05521471, 0.09701601, 0.14359185]"
29.0,0.0,4.0,"[0.2174363, 0.09355717, 0.05273962, 0.11184872, 0.284131, 0.115733586, 0.12455358]"
29.0,1.0,3.0,"[0.06660453, 0.1972709, 0.107114166, 0.2140337, 0.062990405, 0.19782633, 0.15415998]"
29.0,2.0,5.0,"[0.086637355, 0.051196005, 0.12103904, 0.23005967, 0.080019034, 0.24104671, 0.19000219]"
29.0,3.0,1.0,"[0.043428276, 0.6298177, 0.13247064, 0.04501063, 0.025328033, 0.062327843, 0.061616894]"
29.0,4.0,1.0,"[0.042433638, 0.6905884, 0.08815453, 0.04111376, 0.025010785, 0.05577896, 0.056919992]"
29.0,5.0,1.0,"[0.11622823, 0.24377568, 0.23018113, 0.12132008, 0.0595289, 0.09486996, 0.13409603]"
29.0,6.0,5.0,"[0.076825105, 0.048618194, 0.07348166, 0.21233545, 0.10131616, 0.30532637, 0.18209703]"
29.0,7.0,5.0,"[0.11302431, 0.044792432, 0.1665286, 0.18844482, 0.09695068, 0.19797942, 0.19227964]"
29.0,8.0,0.0,"[0.2311, 0.089137055, 0.16346876, 0.13198838, 0.14148374, 0.10085627, 0.14196575]"
29.0,9.0,5.0,"[0.10240131, 0.05715354, 0.08216147, 0.2170317, 0.11673283, 0.23159021, 0.19292887]"
29.0,10.0,0.0,"[0.33576196, 0.051133472, 0.11991317, 0.07947075, 0.18871558, 0.085970044, 0.13903496]"
29.0,11.0,4.0,"[0.24744172, 0.044526435, 0.020452721, 0.04916283, 0.4766435, 0.07736164, 0.0844111]"
29.0,12.0,1.0,"[0.062850244, 0.5632295, 0.09417951, 0.0754142, 0.041291438, 0.08379551, 0.07923963]"
30.0,0.0,1.0,"[0.04281695, 0.62582994, 0.13643849, 0.045261294, 0.02462038, 0.062208027, 0.06282488]"
30.0,1.0,1.0,"[0.051770534, 0.4499575, 0.16729154, 0.09146058, 0.033092223, 0.11057838, 0.09584926]"
30.0,2.0,4.0,"[0.227534, 0.050172057, 0.022420049, 0.058813628, 0.45915157, 0.09257168, 0.08933687]"
30.0,3.0,3.0,"[0.069936894, 0.088188, 0.12891074, 0.26748228, 0.06853012, 0.21366514, 0.16328679]"
30.0,4.0,1.0,"[0.060641494, 0.53290486, 0.18062924, 0.05686263, 0.03183977, 0.060355883, 0.076766126]"
31.0,0.0,1.0,"[0.06955864, 0.40915185, 0.18537644, 0.09738957, 0.038674135, 0.098470956, 0.10137837]"
32.0,0.0,3.0,"[0.081635445, 0.06778901, 0.22899345, 0.24928278, 0.06422589, 0.12720425, 0.18086925]"
32.0,1.0,0.0,"[0.22446074, 0.040477082, 0.09062946, 0.119908735, 0.19274583, 0.16165125, 0.17012677]"
32.0,2.0,4.0,"[0.24564636, 0.041361928, 0.032105524, 0.07404669, 0.3937094, 0.108645745, 0.10448434]"
32.0,3.0,1.0,"[0.08243916, 0.513183, 0.09511269, 0.083991915, 0.06216097, 0.079274334, 0.083837986]"
32.0,4.0,2.0,"[0.20154527, 0.06798177, 0.24542941, 0.13423678, 0.10288863, 0.09584932, 0.15206893]"
32.0,5.0,3.0,"[0.11314331, 0.06499629, 0.10205463, 0.25804415, 0.112227015, 0.17783044, 0.17170419]"
32.0,6.0,0.0,"[0.3428194, 0.043845393, 0.052191403, 0.07630382, 0.3040569, 0.07853339, 0.102249734]"
32.0,7.0,4.0,"[0.22800161, 0.04600402, 0.02255402, 0.05967525, 0.45213926, 0.0970138, 0.09461201]"
32.0,8.0,1.0,"[0.047361873, 0.62823445, 0.13587573, 0.042974707, 0.025674753, 0.05736199, 0.06251659]"
32.0,9.0,2.0,"[0.15204997, 0.08431025, 0.24915917, 0.14970489, 0.08111572, 0.12387901, 0.15978104]"
32.0,10.0,3.0,"[0.0714874, 0.13151795, 0.1041326, 0.26633722, 0.085794546, 0.19631009, 0.14442018]"
32.0,11.0,3.0,"[0.06575743, 0.110929705, 0.1371825, 0.27185366, 0.067696586, 0.19287987, 0.15370025]"
32.0,12.0,4.0,"[0.23672776, 0.043851726, 0.022570308, 0.056502827, 0.45443404, 0.09364898, 0.09226442]"
33.0,0.0,4.0,"[0.2258003, 0.046207037, 0.036801733, 0.09038473, 0.34573758, 0.13776071, 0.11730787]"
33.0,1.0,4.0,"[0.20653802, 0.039970785, 0.052684713, 0.106654406, 0.2532756, 0.17201026, 0.16886623]"
33.0,2.0,0.0,"[0.3230659, 0.052085716, 0.11481921, 0.08113408, 0.18949588, 0.09425983, 0.14513937]"
33.0,3.0,0.0,"[0.40243575, 0.051278092, 0.06081324, 0.053761613, 0.25179753, 0.07416598, 0.10574778]"
33.0,4.0,1.0,"[0.099600375, 0.41868526, 0.1516009, 0.08712025, 0.06074397, 0.08415741, 0.098092005]"
33.0,5.0,3.0,"[0.06087559, 0.074832104, 0.22116424, 0.22207448, 0.05193156, 0.20322475, 0.16589732]"
33.0,6.0,3.0,"[0.055642754, 0.07078562, 0.19441521, 0.25276548, 0.054437175, 0.19678424, 0.17516944]"
33.0,7.0,3.0,"[0.06421489, 0.07142859, 0.19982867, 0.24095389, 0.05742157, 0.2017192, 0.16443327]"
33.0,8.0,2.0,"[0.13704318, 0.059634153, 0.23540488, 0.19126438, 0.07663476, 0.12886083, 0.17115772]"
33.0,9.0,1.0,"[0.046709742, 0.5220005, 0.17093651, 0.06712863, 0.027986096, 0.08578485, 0.0794537]"
33.0,10.0,5.0,"[0.12416864, 0.049399585, 0.04175163, 0.13492231, 0.17628914, 0.30893317, 0.16453555]"
34.0,0.0,5.0,"[0.057524703, 0.0982849, 0.12364652, 0.24016646, 0.059217818, 0.24616209, 0.17499751]"
34.0,1.0,5.0,"[0.10757787, 0.08880397, 0.052970126, 0.18426539, 0.15387958, 0.26041728, 0.15208578]"
34.0,2.0,5.0,"[0.14191377, 0.041659735, 0.12003745, 0.18247938, 0.13186406, 0.19173743, 0.19030811]"
34.0,3.0,4.0,"[0.18959488, 0.060415797, 0.06058684, 0.13565502, 0.27042273, 0.13439946, 0.14892527]"
34.0,4.0,1.0,"[0.059895437, 0.3736158, 0.2109229, 0.09809127, 0.03396792, 0.111843064, 0.11166365]"
34.0,5.0,1.0,"[0.040901285, 0.61886746, 0.105743624, 0.054396257, 0.02535712, 0.0845951, 0.07013915]"
34.0,6.0,2.0,"[0.071239986, 0.078311056, 0.34506312, 0.15508263, 0.043702107, 0.13876139, 0.16783974]"
34.0,7.0,3.0,"[0.10986324, 0.049217977, 0.13851038, 0.21409255, 0.08684978, 0.19493456, 0.20653151]"
34.0,8.0,4.0,"[0.2555232, 0.04628533, 0.03577803, 0.077663206, 0.38207057, 0.09953268, 0.10314694]"
34.0,9.0,2.0,"[0.1215646, 0.24610902, 0.25476402, 0.11240812, 0.0767287, 0.07450548, 0.113919966]"
34.0,10.0,3.0,"[0.15422401, 0.04173883, 0.11744975, 0.19794586, 0.12380729, 0.18353811, 0.18129618]"
34.0,11.0,4.0,"[0.29628107, 0.041344583, 0.055280782, 0.07737832, 0.3189412, 0.0909884, 0.11978561]"
34.0,12.0,1.0,"[0.058818594, 0.38989955, 0.24577405, 0.08251214, 0.03522165, 0.09003152, 0.09774246]"
34.0,13.0,4.0,"[0.32159245, 0.0407998, 0.04681284, 0.06460758, 0.32279935, 0.082884565, 0.12050338]"
34.0,14.0,5.0,"[0.10484773, 0.04771402, 0.10999544, 0.2084903, 0.09854987, 0.2407598, 0.18964265]"
34.0,15.0,2.0,"[0.06414602, 0.1251779, 0.3491097, 0.16168757, 0.035372447, 0.115758955, 0.14874746]"
34.0,16.0,0.0,"[0.302965, 0.038277585, 0.05593164, 0.07343495, 0.28778788, 0.10838484, 0.13321805]"
34.0,17.0,2.0,"[0.058879036, 0.17905076, 0.2448332, 0.16548088, 0.042324375, 0.15700886, 0.1524228]"
34.0,18.0,1.0,"[0.0656488, 0.5499498, 0.116809696, 0.069426596, 0.034958027, 0.08019317, 0.08301381]"
35.0,0.0,2.0,"[0.13565001, 0.0802752, 0.22425805, 0.14019059, 0.1012826, 0.14652817, 0.17181544]"
35.0,1.0,4.0,"[0.21860252, 0.1102006, 0.055191725, 0.10898525, 0.2733693, 0.107735306, 0.12591533]"
35.0,2.0,4.0,"[0.24380794, 0.06393561, 0.032132678, 0.07766532, 0.37510532, 0.10271985, 0.10463327]"
35.0,3.0,4.0,"[0.25956836, 0.04568221, 0.028840614, 0.06004002, 0.44433478, 0.07910215, 0.082431875]"
35.0,4.0,2.0,"[0.109635495, 0.059771955, 0.32075402, 0.16481553, 0.06288397, 0.105111115, 0.1770279]"
36.0,0.0,0.0,"[0.3464534, 0.063035175, 0.0918729, 0.08670247, 0.21053271, 0.0846848, 0.11671855]"
36.0,1.0,5.0,"[0.06502663, 0.072490305, 0.081268884, 0.20911406, 0.07808895, 0.3194888, 0.17452236]"
37.0,0.0,3.0,"[0.105066344, 0.065106034, 0.16409054, 0.21074353, 0.08101441, 0.18601249, 0.18796663]"
37.0,1.0,3.0,"[0.069806226, 0.05602151, 0.13454558, 0.26319647, 0.0701022, 0.21762578, 0.18870221]"
37.0,2.0,5.0,"[0.14012249, 0.064372264, 0.07031339, 0.17342801, 0.15129107, 0.23413375, 0.16633895]"
37.0,3.0,5.0,"[0.07456457, 0.055980347, 0.059381958, 0.18954298, 0.101722255, 0.35393697, 0.16487092]"
37.0,4.0,0.0,"[0.21221384, 0.04237672, 0.16033192, 0.13467175, 0.1284692, 0.12807646, 0.19386013]"
37.0,5.0,4.0,"[0.27371013, 0.038402103, 0.02463614, 0.050955072, 0.4449436, 0.08153722, 0.08581566]"
37.0,6.0,2.0,"[0.108788, 0.25669947, 0.26407066, 0.11079515, 0.06280996, 0.08378251, 0.11305427]"
37.0,7.0,5.0,"[0.14863543, 0.11774792, 0.06252081, 0.1611639, 0.17131259, 0.198763, 0.13985631]"
38.0,0.0,4.0,"[0.27234453, 0.069428384, 0.035769906, 0.07041067, 0.36318108, 0.096094884, 0.09277043]"
38.0,1.0,4.0,"[0.21239668, 0.066673115, 0.028354118, 0.0768945, 0.4110038, 0.110768236, 0.09390957]"
38.0,2.0,0.0,"[0.3566934, 0.043159787, 0.04716274, 0.067979306, 0.30871353, 0.07561633, 0.100674845]"
38.0,3.0,4.0,"[0.18578386, 0.06280943, 0.035653666, 0.10311188, 0.261976, 0.21537575, 0.13528934]"
39.0,1.0,1.0,"[0.05073545, 0.59131527, 0.15415904, 0.049270555, 0.026101489, 0.05991547, 0.0685027]"
39.0,2.0,0.0,"[0.3475192, 0.049949404, 0.061388083, 0.07481155, 0.27607867, 0.08214847, 0.10810454]"
39.0,3.0,2.0,"[0.059706237, 0.11340406, 0.28507987, 0.18556713, 0.0401691, 0.1584185, 0.15765508]"
39.0,4.0,4.0,"[0.24627602, 0.042019513, 0.024657307, 0.057859417, 0.44786468, 0.08829041, 0.09303267]"
39.0,5.0,3.0,"[0.061661758, 0.064005636, 0.12151996, 0.26393864, 0.06543113, 0.24634202, 0.17710088]"
39.0,6.0,4.0,"[0.22198029, 0.08869228, 0.076262854, 0.13980341, 0.24417154, 0.10519863, 0.12389085]"
39.0,7.0,3.0,"[0.10019382, 0.06770339, 0.11701302, 0.2681324, 0.09351459, 0.18090855, 0.17253417]"
39.0,8.0,4.0,"[0.26725757, 0.04185241, 0.03692863, 0.07370003, 0.39582607, 0.085041896, 0.09939339]"
39.0,9.0,1.0,"[0.043630574, 0.63943136, 0.10698105, 0.05102451, 0.025905354, 0.07030331, 0.06272383]"
39.0,10.0,4.0,"[0.29534054, 0.043085307, 0.026622126, 0.050459128, 0.42630026, 0.07584428, 0.08234838]"
39.0,11.0,4.0,"[0.24378349, 0.044694964, 0.023213627, 0.054541342, 0.45999584, 0.08450183, 0.08926887]"
40.0,0.0,4.0,"[0.29682824, 0.041842252, 0.030186415, 0.053696193, 0.41046837, 0.0809202, 0.08605839]"
40.0,1.0,4.0,"[0.20251071, 0.056966413, 0.054048944, 0.13615301, 0.28537527, 0.12332591, 0.14161968]"
41.0,0.0,4.0,"[0.2804497, 0.046076767, 0.027022189, 0.056554336, 0.40873113, 0.09241399, 0.08875197]"
41.0,1.0,4.0,"[0.23438662, 0.046658367, 0.020641865, 0.0538025, 0.4665365, 0.0899779, 0.08799622]"
41.0,2.0,1.0,"[0.053729676, 0.37427774, 0.20420939, 0.110525586, 0.033591725, 0.11405602, 0.10960982]"
41.0,3.0,1.0,"[0.064915106, 0.5765878, 0.14341068, 0.05438282, 0.034207072, 0.054011147, 0.07248547]"
41.0,4.0,4.0,"[0.26694867, 0.054764107, 0.032737367, 0.06971837, 0.39294496, 0.08802476, 0.09486178]"
41.0,5.0,1.0,"[0.05287268, 0.4593129, 0.12120281, 0.09999051, 0.03268672, 0.12848371, 0.10545073]"
41.0,6.0,2.0,"[0.08701185, 0.055582564, 0.29603162, 0.1943626, 0.058326893, 0.1271133, 0.18157116]"
41.0,7.0,0.0,"[0.33190328, 0.039780967, 0.053991973, 0.07750472, 0.27775753, 0.10218931, 0.11687232]"
41.0,8.0,1.0,"[0.051213834, 0.43231586, 0.25469503, 0.06526761, 0.02864754, 0.08121641, 0.08664372]"
41.0,9.0,1.0,"[0.047353484, 0.61378634, 0.13462557, 0.051738992, 0.026153253, 0.060770974, 0.06557139]"
41.0,10.0,4.0,"[0.30486497, 0.037667293, 0.051643163, 0.074290015, 0.31452638, 0.08982893, 0.1271793]"
41.0,11.0,1.0,"[0.08780597, 0.34377015, 0.12470839, 0.13012557, 0.058909003, 0.13391556, 0.12076535]"
41.0,12.0,1.0,"[0.09318329, 0.34967116, 0.12620297, 0.11448732, 0.06349316, 0.12997223, 0.12298986]"
42.0,0.0,4.0,"[0.25356355, 0.043870427, 0.020562306, 0.04785832, 0.47181976, 0.07737603, 0.08494967]"
42.0,1.0,3.0,"[0.07479207, 0.06564497, 0.16488208, 0.23896164, 0.07091925, 0.20963812, 0.17516178]"
42.0,2.0,0.0,"[0.22325057, 0.044464502, 0.18492004, 0.12873842, 0.12151568, 0.11730522, 0.1798056]"
42.0,3.0,0.0,"[0.33298025, 0.047375016, 0.11238858, 0.10391874, 0.17771018, 0.089808665, 0.13581853]"
42.0,4.0,4.0,"[0.25736296, 0.05563891, 0.04078565, 0.08016213, 0.3163187, 0.14275114, 0.10698053]"
42.0,5.0,1.0,"[0.042433638, 0.6905884, 0.08815453, 0.04111376, 0.025010785, 0.05577896, 0.056919992]"
42.0,6.0,5.0,"[0.06781471, 0.06931785, 0.09148392, 0.231884, 0.07642281, 0.28177857, 0.1812981]"
42.0,7.0,1.0,"[0.074827984, 0.365002, 0.12760597, 0.11793351, 0.046968095, 0.14050367, 0.12715878]"
42.0,8.0,4.0,"[0.2894419, 0.043471314, 0.048184395, 0.08283878, 0.30756214, 0.116074845, 0.112426475]"
43.0,0.0,4.0,"[0.28771436, 0.04063595, 0.029159233, 0.05819811, 0.4199907, 0.08183966, 0.08246199]"
43.0,1.0,4.0,"[0.24327302, 0.07845513, 0.058369495, 0.1061182, 0.25997937, 0.12974721, 0.12405762]"
43.0,2.0,1.0,"[0.15572913, 0.24073309, 0.12420668, 0.13662624, 0.12855728, 0.095582664, 0.118564926]"
43.0,3.0,3.0,"[0.111576416, 0.0825762, 0.08083232, 0.22952329, 0.11721234, 0.20355842, 0.17472108]"
43.0,4.0,4.0,"[0.23587388, 0.045691986, 0.0360606, 0.08059064, 0.3895372, 0.105412066, 0.10683365]"
43.0,5.0,4.0,"[0.23248899, 0.040799025, 0.03378813, 0.07419617, 0.32770884, 0.15680361, 0.1342152]"
43.0,6.0,1.0,"[0.08243916, 0.513183, 0.09511269, 0.083991915, 0.06216097, 0.079274334, 0.083837986]"
44.0,0.0,1.0,"[0.108723626, 0.3645081, 0.12419827, 0.11954378, 0.07312642, 0.09726829, 0.11263151]"
44.0,1.0,2.0,"[0.06790636, 0.14704041, 0.35673222, 0.15492006, 0.039313044, 0.10101722, 0.13307075]"
44.0,2.0,3.0,"[0.077926226, 0.051556442, 0.20595825, 0.2064219, 0.064864576, 0.19447197, 0.19880053]"
44.0,3.0,4.0,"[0.22314307, 0.06453859, 0.03105721, 0.08463846, 0.35946107, 0.13000996, 0.10715156]"
45.0,0.0,1.0,"[0.061601423, 0.49586412, 0.1875506, 0.06389827, 0.032191146, 0.07320314, 0.085691184]"
45.0,1.0,4.0,"[0.23929429, 0.07463276, 0.0820732, 0.13051943, 0.24566652, 0.09544835, 0.13236548]"
45.0,2.0,4.0,"[0.25799245, 0.043747738, 0.04212352, 0.083384946, 0.36281705, 0.09700271, 0.112931594]"
45.0,3.0,1.0,"[0.042779513, 0.68653345, 0.09543156, 0.04003703, 0.024428433, 0.05416516, 0.05662472]"
45.0,4.0,4.0,"[0.2204528, 0.049374186, 0.02204035, 0.05819571, 0.4730287, 0.08928619, 0.087622106]"
45.0,5.0,4.0,"[0.2750869, 0.042057347, 0.023010517, 0.048614252, 0.4538033, 0.074509084, 0.08291849]"
45.0,6.0,6.0,"[0.11728059, 0.044814836, 0.19418581, 0.16525416, 0.088094965, 0.1715351, 0.21883449]"
45.0,7.0,0.0,"[0.34186646, 0.03950076, 0.04376591, 0.06006082, 0.32284942, 0.08394352, 0.10801308]"
46.0,0.0,4.0,"[0.2397405, 0.043829087, 0.023618665, 0.054689523, 0.47884, 0.079762876, 0.079519495]"
46.0,1.0,0.0,"[0.23073483, 0.06046649, 0.06869523, 0.13331012, 0.2128907, 0.14160071, 0.15230186]"
46.0,2.0,1.0,"[0.10260731, 0.2656203, 0.209236, 0.12166355, 0.058342777, 0.11012336, 0.13240683]"
46.0,3.0,5.0,"[0.11904065, 0.040551014, 0.09271861, 0.15468313, 0.12060478, 0.26797113, 0.20443055]"
46.0,4.0,4.0,"[0.2213712, 0.046675976, 0.03253717, 0.082592584, 0.36693293, 0.12937543, 0.120514765]"
46.0,5.0,4.0,"[0.23112686, 0.05422647, 0.025807278, 0.06788472, 0.40031832, 0.11934942, 0.101286836]"
46.0,6.0,0.0,"[0.20800771, 0.054863323, 0.074497476, 0.14063583, 0.19824757, 0.17554916, 0.14819898]"
46.0,7.0,1.0,"[0.059016906, 0.33720312, 0.23768091, 0.102666765, 0.036847968, 0.11474387, 0.11184056]"
47.0,0.0,5.0,"[0.050686523, 0.11126465, 0.10513322, 0.2358077, 0.060024094, 0.28235623, 0.15472749]"
47.0,1.0,5.0,"[0.1277386, 0.042139873, 0.07439043, 0.15209197, 0.13754477, 0.2789151, 0.18717925]"
47.0,2.0,2.0,"[0.16159047, 0.058297504, 0.23892383, 0.12676547, 0.089632764, 0.14160098, 0.18318897]"
47.0,3.0,0.0,"[0.38946122, 0.04444447, 0.04880422, 0.05803581, 0.28163612, 0.07992415, 0.09769403]"
47.0,4.0,2.0,"[0.107122645, 0.06980277, 0.330785, 0.16315742, 0.057269573, 0.10557331, 0.16628928]"
47.0,5.0,3.0,"[0.14801694, 0.052273277, 0.11938247, 0.19922763, 0.12806477, 0.16968611, 0.18334883]"
47.0,6.0,4.0,"[0.2108625, 0.040021382, 0.035386905, 0.09041086, 0.35670638, 0.14163336, 0.1249786]"
47.0,7.0,1.0,"[0.083658986, 0.22345151, 0.11039304, 0.1752978, 0.070731975, 0.18616895, 0.15029769]"
47.0,8.0,4.0,"[0.25742385, 0.044985406, 0.019856341, 0.046807457, 0.4737376, 0.07467489, 0.08251438]"
47.0,9.0,4.0,"[0.24961507, 0.046312325, 0.019830674, 0.047501575, 0.4774399, 0.07600231, 0.0832981]"
47.0,10.0,4.0,"[0.25742385, 0.044985406, 0.019856341, 0.046807457, 0.4737376, 0.07467489, 0.08251438]"
47.0,11.0,0.0,"[0.2661043, 0.040873736, 0.07660563, 0.11560328, 0.24137913, 0.1160265, 0.1434074]"
47.0,12.0,4.0,"[0.25144246, 0.052362766, 0.026310941, 0.061700214, 0.4329741, 0.08765792, 0.08755165]"
47.0,13.0,3.0,"[0.16043083, 0.046966642, 0.12900218, 0.19779654, 0.13280705, 0.14601944, 0.18697733]"
48.0,0.0,0.0,"[0.3630451, 0.04575198, 0.072088696, 0.068874754, 0.22132131, 0.10116106, 0.12775697]"
48.0,1.0,2.0,"[0.12184009, 0.12972495, 0.36653724, 0.10820463, 0.059672393, 0.085194014, 0.12882662]"
48.0,2.0,4.0,"[0.3087402, 0.037707523, 0.033117894, 0.056403134, 0.37787136, 0.08862591, 0.09753386]"
48.0,3.0,0.0,"[0.22571085, 0.0687678, 0.2128823, 0.09562486, 0.1350346, 0.111942574, 0.1500371]"
48.0,4.0,4.0,"[0.25503087, 0.04940233, 0.028660515, 0.058610857, 0.4212607, 0.090760596, 0.09627424]"
48.0,5.0,4.0,"[0.261281, 0.045419034, 0.024829162, 0.052486073, 0.45577523, 0.07855107, 0.08165839]"
48.0,6.0,4.0,"[0.227574, 0.07934982, 0.03297611, 0.0752638, 0.38098532, 0.105192915, 0.09865792]"
49.0,0.0,4.0,"[0.25742385, 0.044985406, 0.019856341, 0.046807457, 0.4737376, 0.07467489, 0.08251438]"
49.0,1.0,4.0,"[0.25742385, 0.044985406, 0.019856341, 0.046807457, 0.4737376, 0.07467489, 0.08251438]"
49.0,2.0,1.0,"[0.1188845, 0.30891865, 0.24117881, 0.091241136, 0.062045757, 0.07526706, 0.102464125]"
49.0,3.0,2.0,"[0.10723738, 0.21788561, 0.33738655, 0.092591874, 0.056381445, 0.0818556, 0.106661506]"
49.0,4.0,0.0,"[0.20741189, 0.08614375, 0.15737337, 0.15714873, 0.13773975, 0.1017131, 0.1524694]"
49.0,5.0,4.0,"[0.20037968, 0.06276174, 0.04741979, 0.12767594, 0.27023378, 0.15470158, 0.13682751]"
49.0,6.0,4.0,"[0.30484122, 0.03955018, 0.04179661, 0.06871153, 0.34248218, 0.097313195, 0.10530511]"
49.0,7.0,4.0,"[0.2891447, 0.07745161, 0.043163657, 0.077413335, 0.32128108, 0.08721211, 0.10433344]"
49.0,8.0,4.0,"[0.31684119, 0.04749619, 0.05259036, 0.08112241, 0.3216328, 0.07685879, 0.1034582]"
49.0,9.0,4.0,"[0.24961507, 0.046312325, 0.019830674, 0.047501575, 0.4774399, 0.07600231, 0.0832981]"
49.0,10.0,2.0,"[0.09896734, 0.24622153, 0.3119185, 0.09441328, 0.051061157, 0.07924227, 0.11817597]"
49.0,11.0,4.0,"[0.218387, 0.04064155, 0.03682711, 0.08278618, 0.34367496, 0.14663787, 0.13104536]"
